x,y,width,height,attempt,log_attempt,made,miss,made2,made3,miss2,miss3
30,83,1,1,27,1.4313637641589874,4,23,4,0,23,0
31,83,1,1,32,1.505149978319906,8,24,8,0,24,0
32,83,1,1,25,1.3979400086720377,7,18,7,0,18,0
33,83,1,1,24,1.380211241711606,6,18,6,0,18,0
34,83,1,1,37,1.568201724066995,8,29,8,0,29,0
35,83,1,1,31,1.4913616938342726,9,22,9,0,22,0
36,83,1,1,46,1.662757831681574,14,32,14,0,32,0
37,83,1,1,29,1.462397997898956,6,23,6,0,23,0
38,83,1,1,49,1.6901960800285136,7,42,7,0,42,0
39,83,1,1,56,1.7481880270062005,14,42,14,0,41,1
40,83,1,1,85,1.9294189257142926,38,47,38,0,47,0
41,83,1,1,155,2.1903316981702914,60,95,60,0,95,0
42,83,1,1,222,2.346352974450639,94,128,94,0,128,0
43,83,1,1,239,2.3783979009481375,111,128,111,0,128,0
44,83,1,1,336,2.526339277389844,162,174,162,0,174,0
45,83,1,1,387,2.5877109650189114,209,178,209,0,178,0
46,83,1,1,390,2.591064607026499,198,192,198,0,191,1
47,83,1,1,400,2.6020599913279625,231,169,231,0,169,0
48,83,1,1,325,2.5118833609788744,193,132,193,0,132,0
49,83,1,1,440,2.6434526764861874,268,172,268,0,172,0
50,83,1,1,379,2.578639209968072,245,134,245,0,134,0
51,83,1,1,450,2.6532125137753435,276,174,276,0,174,0
52,83,1,1,319,2.503790683057181,183,136,183,0,136,0
53,83,1,1,385,2.5854607295085006,220,165,220,0,165,0
54,83,1,1,335,2.525044807036845,181,154,181,0,154,0
55,83,1,1,409,2.611723308007342,227,182,227,0,182,0
56,83,1,1,323,2.509202522331103,167,156,167,0,156,0
57,83,1,1,227,2.3560258571931225,114,113,114,0,113,0
58,83,1,1,221,2.3443922736851106,94,127,94,0,127,0
59,83,1,1,148,2.1702617153949575,69,79,69,0,79,0
60,83,1,1,129,2.110589710299249,48,81,48,0,81,0
61,83,1,1,47,1.6720978579357175,22,25,22,0,25,0
62,83,1,1,59,1.7708520116421442,20,39,20,0,39,0
63,83,1,1,34,1.5314789170422551,13,21,13,0,21,0
64,83,1,1,39,1.591064607026499,13,26,13,0,26,0
65,83,1,1,27,1.4313637641589874,11,16,11,0,16,0
66,83,1,1,29,1.462397997898956,11,18,11,0,18,0
67,83,1,1,28,1.4471580313422192,8,20,8,0,20,0
68,83,1,1,26,1.414973347970818,5,21,5,0,21,0
69,83,1,1,14,1.146128035678238,4,10,4,0,10,0
70,83,1,1,18,1.255272505103306,3,15,3,0,15,0
71,83,1,1,12,1.0791812460476249,4,8,4,0,8,0
72,83,1,1,16,1.2041199826559248,10,6,10,0,6,0
73,83,1,1,14,1.146128035678238,7,7,7,0,7,0
74,83,1,1,14,1.146128035678238,7,7,7,0,7,0
75,83,1,1,15,1.1760912590556813,10,5,10,0,5,0
76,83,1,1,9,0.9542425094393249,2,7,2,0,7,0
77,83,1,1,12,1.0791812460476249,7,5,7,0,5,0
78,83,1,1,9,0.9542425094393249,2,7,2,0,7,0
79,83,1,1,10,1.0,3,7,3,0,7,0
80,83,1,1,14,1.146128035678238,5,9,5,0,9,0
81,83,1,1,10,1.0,3,7,3,0,7,0
82,83,1,1,11,1.0413926851582251,1,10,1,0,10,0
83,83,1,1,9,0.9542425094393249,4,5,4,0,5,0
84,83,1,1,9,0.9542425094393249,1,8,1,0,8,0
85,83,1,1,11,1.0413926851582251,3,8,3,0,8,0
86,83,1,1,6,0.7781512503836436,3,3,3,0,3,0
87,83,1,1,3,0.47712125471966244,1,2,1,0,2,0
88,83,1,1,2,0.3010299956639812,1,1,1,0,1,0
89,83,1,1,2,0.3010299956639812,1,1,1,0,1,0
92,83,1,1,14,1.146128035678238,6,8,0,6,0,8
93,83,1,1,75,1.8750612633917,29,46,0,29,0,46
94,83,1,1,151,2.1789769472931693,47,104,0,47,0,104
95,83,1,1,167,2.2227164711475833,67,100,0,67,0,100
96,83,1,1,96,1.9822712330395684,37,59,0,37,0,59
97,83,1,1,32,1.505149978319906,10,22,0,10,0,22
98,83,1,1,4,0.6020599913279624,0,4,0,0,0,4
1,84,1,1,3,0.47712125471966244,0,3,0,0,0,3
2,84,1,1,7,0.8450980400142568,1,6,0,1,0,6
3,84,1,1,31,1.4913616938342726,11,20,0,11,0,20
4,84,1,1,88,1.9444826721501687,30,58,0,30,0,58
5,84,1,1,166,2.220108088040055,65,101,0,65,0,101
6,84,1,1,239,2.3783979009481375,82,157,0,82,0,157
7,84,1,1,132,2.12057393120585,41,91,0,41,0,91
8,84,1,1,27,1.4313637641589874,11,16,0,11,0,16
10,84,1,1,4,0.6020599913279624,0,4,0,0,4,0
11,84,1,1,1,0.0,0,1,0,0,1,0
12,84,1,1,1,0.0,1,0,1,0,0,0
13,84,1,1,2,0.3010299956639812,1,1,1,0,1,0
14,84,1,1,5,0.6989700043360189,3,2,3,0,2,0
15,84,1,1,4,0.6020599913279624,1,3,1,0,3,0
16,84,1,1,7,0.8450980400142568,1,6,1,0,6,0
17,84,1,1,6,0.7781512503836436,1,5,1,0,5,0
18,84,1,1,8,0.9030899869919435,4,4,4,0,4,0
19,84,1,1,11,1.0413926851582251,4,7,4,0,7,0
20,84,1,1,11,1.0413926851582251,3,8,3,0,8,0
21,84,1,1,17,1.2304489213782739,4,13,4,0,13,0
22,84,1,1,13,1.1139433523068367,3,10,3,0,10,0
23,84,1,1,21,1.3222192947339193,8,13,8,0,13,0
24,84,1,1,15,1.1760912590556813,7,8,7,0,8,0
25,84,1,1,30,1.4771212547196624,12,18,12,0,18,0
26,84,1,1,19,1.2787536009528289,5,14,5,0,14,0
27,84,1,1,28,1.4471580313422192,9,19,9,0,19,0
28,84,1,1,20,1.3010299956639813,7,13,7,0,13,0
29,84,1,1,26,1.414973347970818,7,19,7,0,19,0
30,84,1,1,27,1.4313637641589874,10,17,10,0,17,0
31,84,1,1,25,1.3979400086720377,7,18,7,0,18,0
32,84,1,1,30,1.4771212547196624,12,18,12,0,18,0
33,84,1,1,31,1.4913616938342726,8,23,8,0,23,0
34,84,1,1,32,1.505149978319906,13,19,13,0,19,0
35,84,1,1,26,1.414973347970818,8,18,8,0,18,0
36,84,1,1,43,1.6334684555795864,18,25,18,0,25,0
37,84,1,1,32,1.505149978319906,11,21,11,0,21,0
38,84,1,1,42,1.6232492903979006,12,30,12,0,30,0
39,84,1,1,40,1.6020599913279623,18,22,18,0,22,0
40,84,1,1,79,1.8976270912904414,31,48,31,0,48,0
41,84,1,1,119,2.0755469613925306,45,74,45,0,74,0
42,84,1,1,180,2.255272505103306,71,109,71,0,109,0
43,84,1,1,278,2.444044795918076,138,140,138,0,140,0
44,84,1,1,403,2.6053050461411096,196,207,196,0,207,0
45,84,1,1,498,2.6972293427597176,257,241,257,0,240,1
46,84,1,1,457,2.6599162000698504,252,205,252,0,205,0
47,84,1,1,522,2.717670503002262,301,221,301,0,221,0
48,84,1,1,449,2.6522463410033232,280,169,280,0,169,0
49,84,1,1,615,2.788875115775417,394,221,394,0,221,0
50,84,1,1,563,2.7505083948513462,364,199,364,0,199,0
51,84,1,1,759,2.88024177589548,514,245,514,0,245,0
52,84,1,1,614,2.788168371141168,424,190,424,0,190,0
53,84,1,1,683,2.8344207036815328,435,248,435,0,248,0
54,84,1,1,618,2.790988475088816,358,260,358,0,260,0
55,84,1,1,666,2.823474229170301,395,271,395,0,271,0
56,84,1,1,523,2.718501688867274,312,211,312,0,211,0
57,84,1,1,349,2.5428254269591797,195,154,195,0,154,0
58,84,1,1,296,2.4712917110589387,155,141,155,0,141,0
59,84,1,1,218,2.3384564936046046,107,111,107,0,111,0
60,84,1,1,156,2.1931245983544616,76,80,76,0,80,0
61,84,1,1,71,1.8512583487190752,28,43,28,0,43,0
62,84,1,1,54,1.7323937598229686,22,32,22,0,32,0
63,84,1,1,27,1.4313637641589874,8,19,8,0,19,0
64,84,1,1,39,1.591064607026499,17,22,17,0,22,0
65,84,1,1,31,1.4913616938342726,9,22,9,0,22,0
66,84,1,1,33,1.5185139398778875,12,21,12,0,21,0
67,84,1,1,37,1.568201724066995,8,29,8,0,29,0
68,84,1,1,24,1.380211241711606,5,19,5,0,19,0
69,84,1,1,40,1.6020599913279623,10,30,10,0,30,0
70,84,1,1,21,1.3222192947339193,3,18,3,0,18,0
71,84,1,1,22,1.3424226808222062,10,12,10,0,12,0
72,84,1,1,28,1.4471580313422192,7,21,7,0,21,0
73,84,1,1,24,1.380211241711606,16,8,16,0,8,0
74,84,1,1,15,1.1760912590556813,4,11,4,0,11,0
75,84,1,1,15,1.1760912590556813,6,9,6,0,9,0
76,84,1,1,16,1.2041199826559248,5,11,5,0,11,0
77,84,1,1,10,1.0,4,6,4,0,6,0
78,84,1,1,22,1.3424226808222062,7,15,7,0,15,0
79,84,1,1,21,1.3222192947339193,12,9,12,0,9,0
80,84,1,1,16,1.2041199826559248,3,13,3,0,13,0
81,84,1,1,15,1.1760912590556813,6,9,6,0,9,0
82,84,1,1,10,1.0,7,3,7,0,3,0
83,84,1,1,9,0.9542425094393249,6,3,6,0,3,0
84,84,1,1,4,0.6020599913279624,1,3,1,0,3,0
85,84,1,1,7,0.8450980400142568,4,3,4,0,3,0
86,84,1,1,5,0.6989700043360189,1,4,1,0,4,0
87,84,1,1,11,1.0413926851582251,3,8,3,0,8,0
88,84,1,1,4,0.6020599913279624,2,2,2,0,2,0
89,84,1,1,2,0.3010299956639812,2,0,2,0,0,0
90,84,1,1,1,0.0,0,1,0,0,1,0
92,84,1,1,9,0.9542425094393249,2,7,0,2,0,7
93,84,1,1,55,1.7403626894942439,14,41,0,14,0,41
94,84,1,1,126,2.100370545117563,51,75,0,51,0,75
95,84,1,1,139,2.143014800254095,65,74,0,65,0,74
96,84,1,1,91,1.9590413923210936,40,51,0,40,0,51
97,84,1,1,43,1.6334684555795864,18,25,0,18,0,25
98,84,1,1,3,0.47712125471966244,2,1,0,2,0,1
99,84,1,1,1,0.0,1,0,0,1,0,0
1,85,1,1,2,0.3010299956639812,0,2,0,0,0,2
2,85,1,1,4,0.6020599913279624,1,3,0,1,0,3
3,85,1,1,19,1.2787536009528289,5,14,0,5,0,14
4,85,1,1,51,1.7075701760979363,14,37,0,14,0,37
5,85,1,1,154,2.187520720836463,48,106,0,48,0,106
6,85,1,1,192,2.2833012287035497,76,116,0,76,0,116
7,85,1,1,97,1.9867717342662448,35,62,0,35,0,62
8,85,1,1,22,1.3424226808222062,6,16,0,6,0,16
9,85,1,1,2,0.3010299956639812,0,2,0,0,2,0
10,85,1,1,2,0.3010299956639812,1,1,1,0,1,0
11,85,1,1,3,0.47712125471966244,1,2,1,0,2,0
12,85,1,1,3,0.47712125471966244,0,3,0,0,3,0
13,85,1,1,2,0.3010299956639812,0,2,0,0,2,0
14,85,1,1,6,0.7781512503836436,1,5,1,0,5,0
15,85,1,1,7,0.8450980400142568,4,3,4,0,3,0
16,85,1,1,8,0.9030899869919435,2,6,2,0,6,0
17,85,1,1,14,1.146128035678238,8,6,8,0,6,0
18,85,1,1,15,1.1760912590556813,4,11,4,0,11,0
19,85,1,1,11,1.0413926851582251,4,7,4,0,7,0
20,85,1,1,17,1.2304489213782739,7,10,7,0,10,0
21,85,1,1,14,1.146128035678238,6,8,6,0,8,0
22,85,1,1,14,1.146128035678238,6,8,6,0,8,0
23,85,1,1,21,1.3222192947339193,7,14,7,0,14,0
24,85,1,1,6,0.7781512503836436,2,4,2,0,4,0
25,85,1,1,20,1.3010299956639813,8,12,8,0,12,0
26,85,1,1,24,1.380211241711606,8,16,8,0,16,0
27,85,1,1,34,1.5314789170422551,10,24,10,0,24,0
28,85,1,1,20,1.3010299956639813,7,13,7,0,13,0
29,85,1,1,30,1.4771212547196624,9,21,9,0,21,0
30,85,1,1,26,1.414973347970818,7,19,7,0,19,0
31,85,1,1,29,1.462397997898956,11,18,11,0,18,0
32,85,1,1,27,1.4313637641589874,14,13,14,0,13,0
33,85,1,1,31,1.4913616938342726,5,26,5,0,26,0
34,85,1,1,32,1.505149978319906,12,20,12,0,20,0
35,85,1,1,42,1.6232492903979006,10,32,10,0,32,0
36,85,1,1,39,1.591064607026499,14,25,14,0,25,0
37,85,1,1,34,1.5314789170422551,9,25,9,0,25,0
38,85,1,1,42,1.6232492903979006,12,30,12,0,30,0
39,85,1,1,55,1.7403626894942439,19,36,19,0,36,0
40,85,1,1,113,2.0530784434834195,43,70,43,0,70,0
41,85,1,1,159,2.2013971243204513,71,88,71,0,88,0
42,85,1,1,252,2.401400540781544,100,152,100,0,152,0
43,85,1,1,317,2.5010592622177517,141,176,141,0,176,0
44,85,1,1,409,2.611723308007342,219,190,219,0,190,0
45,85,1,1,524,2.7193312869837265,275,249,275,0,249,0
46,85,1,1,539,2.7315887651867388,320,219,320,0,218,1
47,85,1,1,660,2.8195439355418688,394,266,394,0,266,0
48,85,1,1,558,2.7466341989375787,344,214,344,0,214,0
49,85,1,1,581,2.7641761323903307,375,206,375,0,206,0
50,85,1,1,522,2.717670503002262,357,165,357,0,165,0
51,85,1,1,591,2.7715874808812555,388,203,388,0,203,0
52,85,1,1,507,2.705007959333336,319,188,319,0,188,0
53,85,1,1,543,2.734799829588847,325,218,325,0,218,0
54,85,1,1,525,2.720159303405957,319,206,319,0,206,0
55,85,1,1,535,2.7283537820212285,312,223,312,0,223,0
56,85,1,1,386,2.586587304671755,208,178,208,0,178,0
57,85,1,1,253,2.403120521175818,137,116,137,0,116,0
58,85,1,1,218,2.3384564936046046,107,111,107,0,111,0
59,85,1,1,144,2.1583624920952498,74,70,74,0,70,0
60,85,1,1,119,2.0755469613925306,60,59,60,0,59,0
61,85,1,1,53,1.724275869600789,17,36,17,0,36,0
62,85,1,1,47,1.6720978579357175,13,34,13,0,34,0
63,85,1,1,21,1.3222192947339193,8,13,8,0,13,0
64,85,1,1,28,1.4471580313422192,9,19,9,0,19,0
65,85,1,1,20,1.3010299956639813,8,12,8,0,12,0
66,85,1,1,22,1.3424226808222062,7,15,7,0,15,0
67,85,1,1,16,1.2041199826559248,3,13,3,0,13,0
68,85,1,1,41,1.6127838567197355,13,28,13,0,28,0
69,85,1,1,22,1.3424226808222062,4,18,4,0,18,0
70,85,1,1,20,1.3010299956639813,5,15,5,0,15,0
71,85,1,1,20,1.3010299956639813,7,13,7,0,13,0
72,85,1,1,20,1.3010299956639813,2,18,2,0,18,0
73,85,1,1,23,1.3617278360175928,10,13,10,0,13,0
74,85,1,1,21,1.3222192947339193,9,12,9,0,12,0
75,85,1,1,22,1.3424226808222062,10,12,10,0,12,0
76,85,1,1,15,1.1760912590556813,3,12,3,0,12,0
77,85,1,1,17,1.2304489213782739,5,12,5,0,12,0
78,85,1,1,14,1.146128035678238,4,10,4,0,10,0
79,85,1,1,10,1.0,4,6,4,0,6,0
80,85,1,1,7,0.8450980400142568,2,5,2,0,5,0
81,85,1,1,15,1.1760912590556813,7,8,7,0,8,0
82,85,1,1,9,0.9542425094393249,5,4,5,0,4,0
83,85,1,1,8,0.9030899869919435,4,4,4,0,4,0
84,85,1,1,12,1.0791812460476249,3,9,3,0,9,0
85,85,1,1,5,0.6989700043360189,1,4,1,0,4,0
86,85,1,1,3,0.47712125471966244,1,2,1,0,2,0
87,85,1,1,2,0.3010299956639812,0,2,0,0,2,0
88,85,1,1,4,0.6020599913279624,2,2,2,0,2,0
89,85,1,1,4,0.6020599913279624,0,4,0,0,4,0
91,85,1,1,1,0.0,0,1,0,0,1,0
92,85,1,1,12,1.0791812460476249,6,6,0,6,0,6
93,85,1,1,59,1.7708520116421442,17,42,0,17,0,42
94,85,1,1,178,2.250420002308894,60,118,0,60,0,118
95,85,1,1,185,2.2671717284030137,69,116,0,69,0,116
96,85,1,1,89,1.9493900066449128,25,64,0,25,0,64
97,85,1,1,39,1.591064607026499,12,27,0,12,0,27
98,85,1,1,5,0.6989700043360189,1,4,0,1,0,4
99,85,1,1,2,0.3010299956639812,0,2,0,0,0,2
1,86,1,1,1,0.0,0,1,0,0,0,1
2,86,1,1,11,1.0413926851582251,6,5,0,6,0,5
3,86,1,1,57,1.7558748556724915,17,40,0,17,0,40
4,86,1,1,119,2.0755469613925306,47,72,0,47,0,72
5,86,1,1,203,2.307496037913213,77,126,0,77,0,126
6,86,1,1,312,2.494154594018443,112,200,0,112,0,200
7,86,1,1,166,2.220108088040055,68,98,0,68,0,98
8,86,1,1,33,1.5185139398778875,11,22,0,11,0,22
9,86,1,1,2,0.3010299956639812,0,2,0,0,2,0
10,86,1,1,3,0.47712125471966244,1,2,1,0,2,0
11,86,1,1,4,0.6020599913279624,1,3,1,0,3,0
12,86,1,1,5,0.6989700043360189,4,1,4,0,1,0
13,86,1,1,7,0.8450980400142568,1,6,1,0,6,0
14,86,1,1,9,0.9542425094393249,1,8,1,0,8,0
15,86,1,1,9,0.9542425094393249,2,7,2,0,7,0
16,86,1,1,8,0.9030899869919435,2,6,2,0,6,0
17,86,1,1,8,0.9030899869919435,1,7,1,0,7,0
18,86,1,1,11,1.0413926851582251,4,7,4,0,7,0
19,86,1,1,11,1.0413926851582251,1,10,1,0,10,0
20,86,1,1,18,1.255272505103306,8,10,8,0,10,0
21,86,1,1,16,1.2041199826559248,6,10,6,0,10,0
22,86,1,1,22,1.3424226808222062,8,14,8,0,14,0
23,86,1,1,38,1.5797835966168101,14,24,14,0,24,0
24,86,1,1,28,1.4471580313422192,12,16,12,0,16,0
25,86,1,1,28,1.4471580313422192,16,12,16,0,12,0
26,86,1,1,15,1.1760912590556813,6,9,6,0,9,0
27,86,1,1,29,1.462397997898956,9,20,9,0,20,0
28,86,1,1,26,1.414973347970818,10,16,10,0,16,0
29,86,1,1,39,1.591064607026499,13,26,13,0,26,0
30,86,1,1,27,1.4313637641589874,10,17,10,0,17,0
31,86,1,1,27,1.4313637641589874,7,20,7,0,20,0
32,86,1,1,30,1.4771212547196624,7,23,7,0,23,0
33,86,1,1,33,1.5185139398778875,8,25,8,0,25,0
34,86,1,1,35,1.5440680443502757,11,24,11,0,24,0
35,86,1,1,38,1.5797835966168101,11,27,11,0,27,0
36,86,1,1,32,1.505149978319906,11,21,11,0,21,0
37,86,1,1,34,1.5314789170422551,14,20,14,0,20,0
38,86,1,1,44,1.6434526764861874,11,33,11,0,33,0
39,86,1,1,47,1.6720978579357175,27,20,27,0,20,0
40,86,1,1,71,1.8512583487190752,23,48,23,0,48,0
41,86,1,1,97,1.9867717342662448,34,63,34,0,63,0
42,86,1,1,181,2.2576785748691846,74,107,74,0,107,0
43,86,1,1,259,2.413299764081252,108,151,108,0,151,0
44,86,1,1,408,2.61066016308988,216,192,216,0,192,0
45,86,1,1,579,2.762678563727436,314,265,314,0,265,0
46,86,1,1,770,2.886490725172482,469,301,469,0,301,0
47,86,1,1,766,2.884228769632604,509,257,509,0,257,0
48,86,1,1,671,2.826722520168992,447,224,447,0,224,0
49,86,1,1,848,2.9283958522567137,580,268,580,0,268,0
50,86,1,1,706,2.8488047010518036,522,184,522,0,184,0
51,86,1,1,817,2.9122220565324155,642,175,642,0,175,0
52,86,1,1,689,2.8382192219076257,495,194,495,0,194,0
53,86,1,1,959,2.9818186071706636,676,283,676,0,283,0
54,86,1,1,848,2.9283958522567137,576,272,576,0,272,0
55,86,1,1,869,2.9390197764486663,543,326,543,0,326,0
56,86,1,1,548,2.738780558484369,364,184,364,0,184,0
57,86,1,1,368,2.5658478186735176,200,168,200,0,168,0
58,86,1,1,273,2.436162647040756,164,109,164,0,109,0
59,86,1,1,193,2.285557309007774,104,89,104,0,89,0
60,86,1,1,155,2.1903316981702914,77,78,77,0,78,0
61,86,1,1,54,1.7323937598229686,19,35,19,0,35,0
62,86,1,1,44,1.6434526764861874,14,30,14,0,30,0
63,86,1,1,30,1.4771212547196624,12,18,12,0,18,0
64,86,1,1,32,1.505149978319906,6,26,6,0,26,0
65,86,1,1,16,1.2041199826559248,7,9,7,0,9,0
66,86,1,1,35,1.5440680443502757,13,22,13,0,22,0
67,86,1,1,26,1.414973347970818,9,17,9,0,17,0
68,86,1,1,22,1.3424226808222062,8,14,8,0,14,0
69,86,1,1,23,1.3617278360175928,6,17,6,0,17,0
70,86,1,1,16,1.2041199826559248,6,10,6,0,10,0
71,86,1,1,21,1.3222192947339193,8,13,8,0,13,0
72,86,1,1,15,1.1760912590556813,7,8,7,0,8,0
73,86,1,1,21,1.3222192947339193,7,14,7,0,14,0
74,86,1,1,20,1.3010299956639813,7,13,7,0,13,0
75,86,1,1,18,1.255272505103306,9,9,9,0,8,1
76,86,1,1,18,1.255272505103306,7,11,7,0,11,0
77,86,1,1,22,1.3424226808222062,8,14,8,0,14,0
78,86,1,1,12,1.0791812460476249,4,8,4,0,8,0
79,86,1,1,19,1.2787536009528289,7,12,7,0,12,0
80,86,1,1,21,1.3222192947339193,8,13,8,0,13,0
81,86,1,1,14,1.146128035678238,4,10,4,0,10,0
82,86,1,1,13,1.1139433523068367,7,6,7,0,6,0
83,86,1,1,14,1.146128035678238,6,8,6,0,8,0
84,86,1,1,9,0.9542425094393249,2,7,2,0,7,0
85,86,1,1,6,0.7781512503836436,2,4,2,0,4,0
86,86,1,1,10,1.0,3,7,3,0,7,0
87,86,1,1,6,0.7781512503836436,2,4,2,0,4,0
88,86,1,1,7,0.8450980400142568,2,5,2,0,5,0
89,86,1,1,3,0.47712125471966244,2,1,2,0,1,0
90,86,1,1,1,0.0,0,1,0,0,1,0
91,86,1,1,1,0.0,1,0,1,0,0,0
92,86,1,1,7,0.8450980400142568,4,3,0,4,0,3
93,86,1,1,53,1.724275869600789,17,36,0,17,0,36
94,86,1,1,167,2.2227164711475833,64,103,0,64,0,103
95,86,1,1,222,2.346352974450639,68,154,0,68,0,154
96,86,1,1,142,2.1522883443830563,45,97,0,45,0,97
97,86,1,1,53,1.724275869600789,17,36,0,17,0,36
98,86,1,1,8,0.9030899869919435,6,2,0,6,0,2
99,86,1,1,1,0.0,1,0,0,1,0,0
1,87,1,1,1,0.0,0,1,0,0,0,1
2,87,1,1,7,0.8450980400142568,3,4,0,3,0,4
3,87,1,1,26,1.414973347970818,6,20,0,6,0,20
4,87,1,1,92,1.9637878273455553,25,67,0,25,0,67
5,87,1,1,201,2.303196057420489,59,142,0,59,0,142
6,87,1,1,270,2.4313637641589874,108,162,0,108,0,162
7,87,1,1,166,2.220108088040055,59,107,0,59,0,107
8,87,1,1,20,1.3010299956639813,7,13,0,7,0,13
9,87,1,1,1,0.0,0,1,0,0,1,0
11,87,1,1,1,0.0,0,1,0,0,1,0
12,87,1,1,5,0.6989700043360189,3,2,3,0,2,0
13,87,1,1,7,0.8450980400142568,2,5,2,0,5,0
14,87,1,1,9,0.9542425094393249,4,5,4,0,5,0
15,87,1,1,6,0.7781512503836436,0,6,0,0,6,0
16,87,1,1,8,0.9030899869919435,4,4,4,0,4,0
17,87,1,1,10,1.0,3,7,3,0,7,0
18,87,1,1,7,0.8450980400142568,1,6,1,0,6,0
19,87,1,1,18,1.255272505103306,4,14,4,0,14,0
20,87,1,1,9,0.9542425094393249,4,5,4,0,5,0
21,87,1,1,23,1.3617278360175928,10,13,10,0,13,0
22,87,1,1,20,1.3010299956639813,9,11,9,0,11,0
23,87,1,1,24,1.380211241711606,10,14,10,0,14,0
24,87,1,1,22,1.3424226808222062,8,14,8,0,14,0
25,87,1,1,28,1.4471580313422192,4,24,4,0,24,0
26,87,1,1,40,1.6020599913279623,9,31,9,0,31,0
27,87,1,1,40,1.6020599913279623,17,23,17,0,23,0
28,87,1,1,27,1.4313637641589874,8,19,8,0,19,0
29,87,1,1,29,1.462397997898956,9,20,9,0,20,0
30,87,1,1,29,1.462397997898956,10,19,10,0,19,0
31,87,1,1,34,1.5314789170422551,4,30,4,0,30,0
32,87,1,1,42,1.6232492903979006,11,31,11,0,31,0
33,87,1,1,35,1.5440680443502757,10,25,10,0,25,0
34,87,1,1,38,1.5797835966168101,14,24,14,0,24,0
35,87,1,1,38,1.5797835966168101,10,28,10,0,28,0
36,87,1,1,41,1.6127838567197355,13,28,13,0,28,0
37,87,1,1,21,1.3222192947339193,5,16,5,0,16,0
38,87,1,1,44,1.6434526764861874,13,31,13,0,31,0
39,87,1,1,64,1.806179973983887,25,39,25,0,39,0
40,87,1,1,109,2.037426497940624,39,70,39,0,70,0
41,87,1,1,136,2.1335389083702174,49,87,49,0,87,0
42,87,1,1,243,2.385606273598312,93,150,93,0,150,0
43,87,1,1,354,2.5490032620257876,176,178,176,0,178,0
44,87,1,1,553,2.7427251313046983,318,235,318,0,235,0
45,87,1,1,793,2.8992731873176036,482,311,482,0,311,0
46,87,1,1,1019,3.0081741840064264,642,377,642,0,377,0
47,87,1,1,1085,3.0354297381845483,718,367,718,0,367,0
48,87,1,1,825,2.916453948549925,556,269,556,0,269,0
49,87,1,1,884,2.946452265013073,639,245,639,0,245,0
50,87,1,1,748,2.8739015978644615,556,192,556,0,192,0
51,87,1,1,782,2.893206753059848,573,209,573,0,209,0
52,87,1,1,629,2.798650645445269,431,198,431,0,198,0
53,87,1,1,778,2.890979596989689,529,249,529,0,249,0
54,87,1,1,799,2.902546779313991,525,274,525,0,274,0
55,87,1,1,776,2.8898617212581885,476,300,476,0,300,0
56,87,1,1,469,2.6711728427150834,267,202,267,0,202,0
57,87,1,1,240,2.380211241711606,122,118,122,0,118,0
58,87,1,1,168,2.225309281725863,83,85,83,0,85,0
59,87,1,1,144,2.1583624920952498,68,76,68,0,76,0
60,87,1,1,109,2.037426497940624,37,72,37,0,72,0
61,87,1,1,52,1.7160033436347992,18,34,18,0,34,0
62,87,1,1,41,1.6127838567197355,12,29,12,0,29,0
63,87,1,1,31,1.4913616938342726,9,22,9,0,22,0
64,87,1,1,27,1.4313637641589874,9,18,9,0,18,0
65,87,1,1,27,1.4313637641589874,5,22,5,0,22,0
66,87,1,1,29,1.462397997898956,10,19,10,0,19,0
67,87,1,1,23,1.3617278360175928,12,11,12,0,11,0
68,87,1,1,25,1.3979400086720377,7,18,7,0,18,0
69,87,1,1,24,1.380211241711606,11,13,11,0,13,0
70,87,1,1,22,1.3424226808222062,6,16,6,0,16,0
71,87,1,1,28,1.4471580313422192,12,16,12,0,16,0
72,87,1,1,15,1.1760912590556813,7,8,7,0,8,0
73,87,1,1,22,1.3424226808222062,13,9,13,0,9,0
74,87,1,1,16,1.2041199826559248,6,10,6,0,10,0
75,87,1,1,25,1.3979400086720377,8,17,8,0,17,0
76,87,1,1,15,1.1760912590556813,7,8,7,0,8,0
77,87,1,1,23,1.3617278360175928,10,13,10,0,13,0
78,87,1,1,15,1.1760912590556813,6,9,6,0,9,0
79,87,1,1,19,1.2787536009528289,6,13,6,0,13,0
80,87,1,1,12,1.0791812460476249,5,7,5,0,7,0
81,87,1,1,23,1.3617278360175928,6,17,6,0,17,0
82,87,1,1,13,1.1139433523068367,5,8,5,0,8,0
83,87,1,1,13,1.1139433523068367,4,9,4,0,9,0
84,87,1,1,6,0.7781512503836436,2,4,2,0,4,0
85,87,1,1,12,1.0791812460476249,7,5,7,0,5,0
86,87,1,1,10,1.0,4,6,4,0,6,0
87,87,1,1,10,1.0,5,5,5,0,5,0
88,87,1,1,5,0.6989700043360189,3,2,3,0,2,0
89,87,1,1,3,0.47712125471966244,0,3,0,0,3,0
90,87,1,1,1,0.0,1,0,1,0,0,0
91,87,1,1,1,0.0,0,1,0,0,1,0
92,87,1,1,7,0.8450980400142568,2,5,0,2,0,5
93,87,1,1,57,1.7558748556724915,25,32,0,25,0,32
94,87,1,1,217,2.3364597338485296,78,139,0,78,0,139
95,87,1,1,283,2.45178643552429,100,183,0,100,0,183
96,87,1,1,159,2.2013971243204513,46,113,0,46,0,113
97,87,1,1,64,1.806179973983887,22,42,0,22,0,42
